Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1571,484,2,1,36,8,0.0,2,1,0,186136.48,0
2801,803,2,0,37,1,0.0,2,0,0,7455.2,0
534,724,1,0,48,6,110463.25,2,1,1,80552.11,1
1146,640,0,1,33,7,154575.76,1,1,0,25722.28,1
1407,701,2,0,35,9,0.0,2,0,0,170996.86,0
861,537,0,1,37,3,0.0,2,1,1,20603.32,0
2729,651,1,1,26,5,147037.32,1,0,0,141763.26,0
2592,523,1,1,41,0,119276.31,1,0,0,122284.38,1
2779,717,0,0,25,7,108664.85,2,1,0,190011.85,0
2574,593,2,1,44,5,0.0,1,1,0,128046.98,0
997,706,1,1,38,5,163034.82,2,1,1,135662.17,0
2863,714,1,0,49,4,93059.34,1,1,0,7571.51,1
392,794,2,1,38,9,179581.31,1,1,0,23596.24,0
816,518,1,1,46,4,113625.93,1,0,0,92727.42,1
2287,589,1,1,55,7,119961.48,1,1,0,65156.83,1
464,824,0,1,45,3,129209.48,1,0,0,60151.77,0
2762,719,1,0,42,5,137227.04,3,1,0,149097.38,1
1594,617,1,0,58,3,119024.75,2,1,0,35199.24,1
2098,651,0,1,35,7,74623.5,3,1,0,129451.29,1
1968,637,2,0,45,2,157929.45,1,1,1,145134.49,1
2067,554,0,0,26,7,92606.86,2,1,0,192709.69,0
878,731,1,1,35,2,127862.93,2,1,0,139083.7,0
1093,569,2,0,42,1,0.0,1,1,1,83629.6,1
1742,625,1,0,37,4,142711.81,1,1,0,35625.41,0
1476,592,0,0,38,4,0.0,2,1,0,35338.96,0
1228,669,0,1,43,1,163159.85,1,0,1,15602.8,0
2593,663,1,1,32,3,108586.86,1,1,1,182355.21,0
304,518,1,0,41,5,110624.99,1,1,0,89327.67,0
2645,686,1,0,43,5,154846.24,2,1,1,151903.6,0
1609,709,1,1,45,4,122917.71,1,1,1,11.58,1
1196,571,0,0,33,9,0.0,2,0,1,77519.62,0
190,707,0,0,31,2,82787.93,2,0,0,91423.69,0
741,701,1,1,32,5,102500.34,1,0,0,106287.77,0
1177,672,0,1,34,9,0.0,2,1,0,161800.77,0
1572,620,1,1,39,9,159492.79,1,1,0,80582.34,1
915,557,2,1,48,10,0.0,2,1,1,185094.48,0
1558,648,2,0,54,7,118241.02,1,1,0,172586.89,1
2458,479,0,0,35,2,113090.4,1,1,0,195649.79,0
1383,730,0,0,22,9,65763.57,1,1,1,145792.01,0
775,737,1,0,43,1,125537.38,1,1,0,138510.01,1
2849,616,0,1,31,3,94263.91,2,1,0,168895.06,0
984,639,2,1,29,4,133434.57,2,1,0,97983.44,0
2658,815,2,0,39,6,0.0,1,1,1,85167.88,0
468,786,2,1,31,9,0.0,2,1,1,18210.36,0
2824,549,0,1,50,9,94748.76,2,0,1,13608.18,0
2831,622,0,0,38,4,98640.74,1,1,1,110457.99,0
2762,624,0,1,26,9,74681.9,2,0,0,31231.35,0
1839,841,0,1,34,4,0.0,2,1,0,141582.66,0
1260,614,2,0,41,7,179915.85,1,0,0,14666.35,1
2754,676,0,1,30,1,128207.23,1,1,1,55400.17,0
563,697,0,1,42,9,132739.26,2,0,0,174667.65,0
2863,732,0,0,40,10,0.0,2,1,0,154189.08,0
2881,623,0,1,27,4,120509.81,1,0,0,142170.44,0
2786,541,0,1,46,4,124547.13,2,1,0,94499.06,0
554,773,2,0,39,4,0.0,2,0,1,182081.45,0
1751,762,1,1,34,4,88815.56,2,1,0,68562.26,1
2653,655,2,0,35,1,82231.51,2,1,0,88798.02,0
556,602,1,1,32,7,184715.86,2,1,0,113781.99,0
2659,850,0,1,31,3,0.0,2,1,0,121866.87,0
28,649,2,1,51,4,0.0,1,1,1,150390.57,0
682,850,1,1,28,4,147972.19,1,1,0,60708.72,1
2764,543,0,1,43,9,0.0,2,1,1,78858.07,0
2098,672,0,1,52,8,170008.84,1,0,0,56407.42,1
1271,600,0,0,27,3,0.0,2,0,1,125698.97,0
322,671,2,0,34,10,0.0,1,1,0,23235.38,0
1857,706,2,0,42,8,95386.82,1,1,1,75732.25,0
2753,541,1,1,51,7,90373.28,2,1,0,179861.79,0
1909,711,1,1,34,4,133467.77,2,1,1,42976.64,0
2868,630,2,1,30,3,0.0,2,0,1,10486.69,0
1552,531,0,1,31,3,96288.26,1,1,0,56794.73,0
436,641,0,0,26,4,91547.84,2,0,1,28157.34,0
371,631,1,1,37,8,138292.64,2,0,0,152422.91,1
1369,685,0,1,35,9,0.0,1,1,0,167033.83,0
1751,702,2,1,32,8,71667.74,1,1,1,126082.18,0
479,708,1,0,43,0,118994.84,1,1,0,181499.77,1
1890,653,2,1,55,7,0.0,2,1,1,41967.03,0
299,654,1,1,37,2,145610.07,2,0,0,186300.59,0
1045,596,0,0,33,1,138162.81,1,1,0,85412.54,0
72,549,1,0,31,9,135020.21,2,1,1,23343.18,0
2294,754,0,1,38,2,0.0,2,1,0,180698.32,0
243,815,1,0,25,8,135161.67,1,1,1,136071.05,0
1941,556,0,0,52,9,0.0,1,1,0,175149.2,1
2100,706,0,1,32,6,94486.47,1,1,1,146949.74,0
576,850,0,1,46,9,117640.39,1,1,0,88920.68,0
111,732,2,0,33,8,111379.55,1,1,1,45098.62,0
99,614,0,1,40,6,0.0,1,1,1,20339.79,1
2082,580,2,0,57,0,136820.99,1,0,1,108528.74,0
927,593,0,0,46,7,98752.51,1,1,0,145560.38,0
1594,653,1,0,25,2,158266.42,3,1,1,199357.24,0
1886,746,0,0,29,4,105599.67,1,1,1,43106.17,0
1622,662,0,0,29,10,0.0,2,1,0,137508.31,0
501,573,0,1,31,2,0.0,2,1,1,91957.39,0
997,684,2,0,39,4,139723.9,1,1,1,120612.11,0
2804,793,0,0,41,3,141806.46,1,1,0,102921.17,0
1336,798,1,0,49,5,132571.67,1,1,1,31686.33,1
812,524,0,1,40,2,180516.9,1,1,0,180002.42,0
371,816,0,1,31,8,0.0,2,1,1,28407.4,0
1334,742,1,0,41,4,92805.72,1,0,1,73743.95,1
2878,540,0,1,22,4,0.0,3,1,1,186233.26,1
1686,537,1,1,39,3,135309.36,1,1,0,31728.86,1
1362,759,2,0,74,6,128917.84,1,1,1,48244.64,0
337,774,0,0,52,2,56580.93,1,1,0,113266.28,1
2582,608,1,1,42,8,131390.75,2,1,0,71178.09,0
994,704,2,1,37,4,0.0,2,0,0,25684.93,0
1966,581,0,1,41,8,0.0,2,0,0,29737.14,0
1537,628,1,0,61,1,97361.66,1,1,1,149922.38,1
52,566,0,0,42,6,0.0,1,1,0,180702.12,1
2425,701,2,1,59,7,0.0,2,0,1,27597.59,0
2619,735,2,1,29,10,0.0,2,1,1,95025.27,0
2655,680,0,0,34,1,0.0,2,1,0,167035.07,0
1335,560,0,1,57,0,0.0,2,0,1,116781.71,0
1464,663,1,0,29,4,102714.65,2,0,0,21170.81,0
2690,665,0,0,34,5,67816.72,1,1,1,29641.58,0
1236,758,0,1,51,8,81710.46,1,1,1,116520.07,0
1108,621,0,1,26,2,75237.54,1,0,1,44220.4,0
1470,764,1,1,28,10,124023.18,1,1,0,166188.28,0
930,537,1,0,46,5,100727.5,1,0,1,140857.76,1
318,589,0,0,46,10,107238.85,2,1,0,37024.28,0
2178,555,0,1,24,5,0.0,2,1,0,27513.47,0
1026,734,0,0,29,0,139994.66,1,1,0,17744.72,0
2710,783,2,0,59,9,126224.87,1,1,1,4423.63,0
1228,678,1,0,51,1,145751.03,1,0,0,109718.44,1
2389,661,0,1,47,5,0.0,1,0,1,107243.31,1
633,607,2,0,25,4,121166.89,1,0,1,115288.24,0
2089,537,2,0,38,1,0.0,2,0,1,41233.97,0
2246,513,2,1,88,10,0.0,2,1,1,52952.24,0
985,576,0,1,63,9,70655.48,1,0,0,78955.8,1
1014,660,1,1,41,1,129901.21,1,1,0,26025.6,1
1681,637,0,1,40,8,125470.81,1,1,1,174536.17,0
900,672,0,0,53,9,169406.33,4,1,1,147311.47,1
678,629,0,1,32,2,0.0,2,0,1,77965.44,0
474,583,1,1,40,4,107041.3,1,1,1,5635.63,0
2831,763,2,0,32,10,95153.77,1,0,1,81310.1,0
812,516,1,1,32,3,145166.09,2,0,0,111421.45,0
2905,617,0,0,27,4,0.0,2,0,0,190269.21,0
2679,700,0,1,38,9,65962.63,1,1,1,100950.48,0
1573,727,1,1,36,6,140418.81,1,1,1,113033.73,1
958,689,2,0,31,3,139799.63,1,0,1,120663.57,0
2649,626,1,1,49,9,171787.84,2,1,0,187192.23,0
1851,686,0,1,38,6,149238.97,1,1,1,97825.23,0
532,351,1,0,57,4,163146.46,1,1,0,169621.69,1
2415,739,0,0,37,8,0.0,2,1,0,191557.1,1
2639,627,0,1,32,10,0.0,2,1,0,103287.62,0
1715,451,1,0,38,9,61482.47,1,1,1,167538.66,0
812,512,0,0,41,8,145150.28,1,1,0,64869.32,1
1829,774,0,0,41,5,126670.37,1,1,0,102426.06,0
2077,652,0,0,40,8,84390.8,2,0,1,107876.2,0
63,638,1,1,37,2,89728.86,2,1,1,37294.88,0
1812,475,0,0,57,1,0.0,2,1,0,89248.99,0
2482,567,2,1,40,4,118628.8,1,0,0,91973.63,0
488,750,0,1,37,3,0.0,2,1,0,16870.2,0
543,850,0,1,39,6,96863.13,1,1,1,121681.19,0
526,753,0,0,38,6,142263.45,1,0,1,33730.43,0
1446,683,2,0,36,7,0.0,2,1,0,104786.59,0
732,710,0,0,32,3,0.0,1,1,0,94790.34,0
157,645,2,0,21,1,0.0,2,0,0,28726.07,0
2316,714,0,1,28,6,122724.37,1,1,1,67057.27,0
2297,696,1,0,35,4,174902.26,1,1,0,69079.85,0
244,612,2,0,26,4,0.0,2,1,1,179780.74,0
2570,520,1,0,31,3,108914.17,1,1,1,183572.39,1
684,782,2,1,23,10,98052.66,1,1,1,142587.32,0
2748,666,0,1,46,5,123873.19,1,1,1,177844.06,0
556,466,1,0,56,2,111920.13,3,1,0,197634.11,1
2523,567,0,0,45,4,0.0,2,0,1,121053.19,0
494,613,0,1,20,3,0.0,2,1,1,149613.77,0
420,718,0,1,37,8,0.0,2,1,1,142.81,0
2402,614,0,0,37,8,75150.34,4,0,1,131766.67,1
338,711,0,1,38,10,0.0,2,0,0,53311.78,0
1736,691,1,0,38,5,114753.76,1,1,0,107665.02,0
1665,527,0,1,32,0,0.0,1,1,0,109523.88,0
1746,476,0,0,32,6,111871.93,1,0,0,112132.86,0
1736,619,2,0,45,0,0.0,2,0,0,113645.4,0
633,607,1,0,37,4,135927.06,1,0,0,180890.4,0
866,695,2,1,44,8,0.0,2,1,1,70974.13,0
984,653,0,1,33,1,0.0,2,0,0,53379.52,0
2177,677,0,1,46,2,57037.74,1,1,1,158531.01,0
995,655,0,0,50,10,0.0,4,1,0,179267.94,1
1812,625,0,0,52,2,79468.96,1,1,1,84606.03,0
711,679,1,0,34,7,121063.85,1,1,0,56984.58,0
1985,734,0,1,51,1,118537.47,1,1,1,116912.45,0
1749,666,0,1,39,10,0.0,2,1,0,102999.33,0
2628,592,1,0,26,4,105082.07,2,1,0,132801.57,0
2339,564,0,1,40,4,0.0,1,1,0,85455.62,1
1242,814,0,0,36,6,0.0,2,1,1,98657.01,0
2057,592,1,1,36,2,104702.65,2,1,0,107948.72,0
35,758,0,0,50,2,95813.76,3,1,1,67944.09,1
1350,612,2,0,62,0,167026.61,2,1,1,192892.05,0
1786,498,1,1,61,7,102453.26,1,1,0,187247.56,1
1981,638,1,1,25,4,148045.45,2,1,1,114722.42,0
392,558,0,1,35,1,0.0,2,0,0,111687.57,0
1805,756,0,0,24,1,0.0,2,1,0,184182.25,0
1411,782,2,1,52,4,0.0,1,1,1,52759.82,1
1183,505,0,1,34,10,104498.79,1,0,1,126451.14,0
545,671,2,0,29,6,0.0,2,0,0,12048.67,0
1087,801,0,1,42,6,0.0,2,1,1,95804.33,0
1351,604,0,1,26,8,149542.52,2,0,1,197911.52,0
2269,716,0,0,29,10,87946.39,1,1,1,182531.74,0
336,624,0,0,45,3,68639.57,1,1,0,168002.31,1
2349,607,1,1,47,4,148826.32,1,1,1,79450.61,0
38,827,0,0,60,2,0.0,2,0,1,60615.83,0
884,606,0,1,61,5,108166.09,2,0,1,8643.21,0
2751,717,1,0,35,5,103214.71,1,1,0,172172.7,0
1108,651,1,1,40,1,134760.21,2,0,0,174434.06,1
1094,691,0,1,58,3,0.0,1,0,1,194930.3,1
2,573,0,0,33,0,90124.64,1,1,0,137476.71,0
1606,723,2,1,38,6,0.0,2,1,1,94415.6,0
680,584,1,0,46,6,87361.02,2,1,0,120376.87,1
2796,550,1,0,45,8,111257.59,1,0,0,97623.42,1
2473,611,0,0,61,3,131583.59,4,0,1,66238.23,1
1660,549,1,1,41,9,95020.8,3,1,1,131710.59,1
888,850,2,0,24,1,0.0,2,0,1,69052.87,0
933,668,1,1,34,5,80242.37,2,0,0,56780.97,0
1947,686,0,0,43,0,0.0,1,1,1,170072.9,0
2228,660,0,1,50,1,0.0,3,1,1,191849.15,1
1680,682,2,0,59,0,122661.39,1,0,1,84803.76,0
493,524,0,1,50,4,0.0,2,1,1,31840.59,1
753,645,0,0,36,8,0.0,2,1,1,12096.61,1
2762,850,0,1,42,0,0.0,2,1,0,44165.84,0
1232,537,0,0,53,3,0.0,1,1,1,91406.62,0
1841,599,2,0,46,7,81742.84,2,1,0,83282.21,0
1250,727,2,1,71,8,0.0,1,1,1,198446.91,1
1863,756,2,1,30,2,145127.85,1,0,0,7554.68,0
863,755,0,1,38,9,148912.44,1,1,0,80416.16,0
1549,634,2,0,41,4,0.0,2,1,1,164549.74,0
1908,837,0,1,26,4,89900.24,2,1,0,175477.03,0
1996,727,1,0,30,8,119027.28,2,1,1,137903.54,0
184,567,1,0,40,2,105222.86,2,1,0,93795.86,0
1588,650,2,0,30,6,0.0,1,0,0,67997.13,1
1915,655,2,1,34,1,116114.93,1,1,1,49492.15,0
212,763,0,0,58,9,187911.55,1,0,1,35825.18,0
2675,843,0,0,27,5,0.0,2,1,1,67494.23,0
1673,667,0,0,38,6,144432.04,1,1,1,73963.17,1
852,705,0,0,50,4,77065.9,2,0,1,145159.26,0
2878,660,1,0,29,6,180520.29,1,1,1,123850.58,0
2044,553,0,1,42,1,0.0,2,0,0,23822.04,0
1839,612,1,0,47,6,130024.87,1,1,1,45750.21,1
2596,641,1,0,40,2,110086.69,1,1,0,159773.14,0
2769,513,2,0,31,5,174853.46,1,1,0,84238.63,0
448,680,0,1,44,7,108724.98,1,0,1,72330.46,0
1715,711,0,1,58,9,91285.13,2,1,1,26767.85,0
1643,689,2,1,40,2,0.0,2,1,1,164768.82,0
1537,665,1,0,51,9,110610.41,2,0,1,1112.76,1
1607,551,1,1,54,5,102994.04,1,1,0,176680.16,1
1587,645,2,1,36,4,59893.85,2,1,0,43999.64,0
2823,616,1,1,29,8,149318.55,1,1,0,140746.13,0
2856,582,0,0,32,1,116409.55,1,0,1,152790.92,0
2086,365,1,1,30,0,127760.07,1,1,0,81537.85,1
306,697,1,0,38,6,132591.36,1,1,1,7387.8,1
523,704,0,1,31,0,0.0,2,1,0,183038.33,0
2700,656,0,0,46,5,113402.14,2,1,1,138849.06,0
97,712,0,0,31,7,0.0,2,1,0,170333.38,0
1429,748,0,1,40,0,0.0,1,0,0,60416.76,0
2673,724,0,1,28,9,0.0,2,1,1,100240.2,0
1057,691,0,1,50,6,136953.47,1,1,1,2704.98,0
1252,563,0,1,33,8,0.0,2,0,1,68815.05,0
270,741,0,1,32,5,0.0,1,1,1,64839.23,0
685,778,0,1,44,8,123863.64,1,1,0,144494.94,0
2024,848,2,1,22,7,120811.89,1,1,1,185510.34,0
2653,634,1,1,38,2,148430.55,1,1,1,56055.72,0
2662,505,1,1,40,6,47869.69,2,1,1,155061.97,0
2658,692,1,1,53,7,150926.99,2,0,0,119817.19,0
1198,537,1,0,47,6,103163.35,1,1,0,16259.64,1
2593,633,0,1,29,10,130206.28,1,1,0,184654.87,0
2863,833,0,0,28,4,136674.51,2,0,0,5278.78,0
482,592,2,0,40,2,200322.45,1,1,1,113244.73,0
2645,587,2,1,48,1,0.0,2,1,1,8908.0,0
1234,550,2,1,62,7,80927.56,1,0,1,64490.67,0
2232,680,0,0,24,10,0.0,3,1,0,154971.63,1
1526,622,2,0,41,9,0.0,2,1,1,155786.39,0
1018,594,1,1,28,0,142574.71,2,1,0,129084.82,0
2754,643,1,0,34,7,160426.07,1,0,1,188533.11,0
2786,540,0,1,25,5,116160.23,1,1,0,13411.67,0
1822,635,2,0,34,5,98683.47,2,1,0,15733.19,0
1555,657,0,1,32,3,118829.03,2,1,1,73127.61,0
403,814,0,1,31,1,118870.92,1,1,0,101704.19,0
1217,600,0,1,32,1,0.0,1,1,1,101986.16,0
2319,682,0,0,46,2,0.0,1,1,1,114442.66,0
1195,682,0,1,38,4,107192.38,1,1,1,15669.17,0
1993,566,0,1,42,3,108010.78,1,1,1,157486.1,0
2676,550,2,1,34,3,0.0,2,0,0,131281.28,0
1974,630,0,1,26,7,129837.72,2,0,1,197001.15,0
472,546,1,0,58,3,106458.31,4,1,0,128881.87,1
2751,486,0,1,63,9,97009.15,1,1,1,85101.0,0
1062,762,2,1,35,9,122929.42,2,0,0,149822.04,0
1465,692,1,1,45,6,152296.83,4,0,1,108040.86,1
2831,498,0,0,30,1,0.0,2,0,0,135795.53,0
1490,850,2,1,49,8,0.0,1,0,0,25867.67,1
1786,603,0,1,35,6,128993.76,2,1,0,130483.56,0
2878,551,0,0,36,5,0.0,1,1,0,183479.12,0
2048,627,1,1,27,0,185267.45,2,1,1,77027.34,0
1023,515,0,0,28,9,0.0,2,0,0,94141.75,0
94,605,2,0,29,3,116805.82,1,0,0,4092.75,0
2389,567,1,1,29,5,129750.68,1,1,0,109257.59,0
984,568,1,0,29,2,129177.01,2,0,1,104617.99,0
2064,571,1,1,25,6,82506.72,2,1,0,167705.07,0
1891,634,1,1,48,2,107247.69,1,1,1,103712.05,1
671,768,2,0,42,3,0.0,1,0,0,161242.99,1
2122,554,1,0,36,3,157780.93,2,1,0,6089.13,0
504,629,0,1,35,1,172170.36,1,1,1,159777.37,0
1229,638,2,1,48,2,0.0,2,1,1,7919.08,0
2350,576,0,1,41,1,0.0,1,1,1,188274.6,0
2653,661,2,0,42,9,75361.44,1,1,0,27608.12,1
2841,592,0,0,27,4,0.0,2,1,1,183569.25,0
2462,702,2,1,30,2,0.0,2,1,1,145537.32,0
1372,647,0,0,29,0,98263.46,2,1,0,164717.95,0
302,593,0,1,43,9,0.0,2,1,1,76357.43,0
238,712,1,0,40,3,109308.79,2,1,0,120158.72,1
936,625,2,0,31,8,0.0,2,1,0,151843.54,0
2576,538,1,0,28,6,164365.44,1,0,1,5698.97,0
1363,637,2,0,22,5,98800.0,1,1,0,122865.55,0
1929,632,0,1,27,4,193125.85,1,1,1,152665.85,0
1236,736,0,1,27,5,51522.75,1,0,1,192131.77,0
602,755,0,1,23,5,84284.48,2,1,1,62851.6,0
200,425,2,0,39,5,0.0,2,1,0,140941.47,0
566,461,0,1,51,9,119889.84,1,0,0,56767.67,1
603,745,0,1,21,4,137910.45,1,1,1,177235.23,0
1046,616,0,0,37,6,0.0,2,1,0,86242.18,0
439,587,0,1,33,5,100116.82,1,1,0,34215.58,0
1667,850,1,1,40,4,166082.15,2,0,1,44406.17,0
1465,601,0,0,38,0,0.0,2,1,0,165196.65,0
910,730,2,1,26,3,0.0,1,1,0,34542.41,0
445,532,0,1,44,3,148595.55,1,1,0,74838.64,1
159,850,1,1,53,2,94078.97,2,1,0,36980.54,0
2921,779,2,0,34,5,0.0,2,0,1,111676.63,0
315,562,0,1,29,9,0.0,1,1,1,25858.68,0
576,670,1,1,40,2,164948.98,3,0,0,177028.0,1
393,729,0,0,62,4,140549.4,1,1,0,30990.16,1
2890,767,0,0,44,2,152509.25,1,1,1,136915.15,0
737,742,0,0,28,2,191864.51,1,1,0,108457.99,1
2084,669,0,0,44,8,96418.09,1,0,0,131609.48,1
340,542,2,1,32,2,131945.94,1,0,1,159737.56,0
1361,586,0,1,29,3,0.0,2,1,1,142238.54,0
2316,612,1,1,30,9,142910.15,1,1,0,105890.55,1
2653,740,0,0,37,7,0.0,2,1,1,194270.91,0
1841,584,0,1,35,3,146311.58,1,1,1,105443.47,0
1324,524,0,1,52,2,87894.26,1,1,0,173899.42,1
2618,614,0,0,19,5,97445.49,2,1,0,122823.34,0
2097,598,0,0,64,9,0.0,1,0,1,13181.37,1
421,799,2,1,35,7,0.0,2,0,1,140780.8,0
752,724,0,1,34,2,154485.74,2,0,0,78560.64,0
871,601,0,1,50,2,115625.07,1,1,0,185855.21,0
2007,804,0,1,25,7,108396.67,1,1,0,128276.95,0
2853,745,1,1,38,5,65095.41,2,1,1,140197.42,0
1786,667,1,1,43,1,103018.45,1,1,0,32462.39,1
2458,518,0,0,38,10,84764.79,1,1,1,162253.9,0
1235,819,0,0,38,10,0.0,2,1,0,30498.7,0
2107,520,2,0,35,4,115680.81,1,1,1,90280.7,0
374,625,0,0,39,5,0.0,2,1,0,32615.21,0
2042,673,1,1,36,5,73088.06,2,0,0,196142.26,0
669,656,1,0,27,3,150905.03,2,1,0,16998.72,0
1655,850,2,0,23,9,143054.85,1,0,1,62980.96,0
2592,574,2,0,28,7,0.0,2,0,0,185660.3,0
1542,679,0,1,60,6,0.0,2,1,1,77331.77,0
2196,530,1,0,42,0,99948.45,1,0,1,97338.62,0
2033,508,0,1,44,3,115451.05,2,0,0,67234.33,0
494,558,1,1,32,4,108235.91,1,1,1,143783.28,0
1673,414,0,1,38,8,0.0,1,0,1,77661.12,1
1183,648,2,1,42,2,98795.61,2,1,0,89123.99,0
1607,721,0,0,37,1,0.0,2,1,0,70810.8,0
2213,751,0,1,31,8,0.0,2,0,0,17550.49,0
47,662,0,1,34,2,0.0,2,0,1,21497.27,0
262,628,1,1,29,3,113146.98,2,0,1,124749.08,0
2377,597,1,0,39,8,162532.14,3,1,0,36051.46,1
1159,698,2,0,40,0,92053.44,1,1,1,143681.83,0
1549,723,0,1,48,7,0.0,2,1,1,150694.58,0
135,586,0,0,28,5,0.0,3,1,0,170487.4,1
49,633,1,0,29,8,104944.1,1,1,1,97684.46,0
327,564,0,1,31,4,0.0,2,1,0,53520.03,0
2429,649,0,0,31,2,0.0,2,1,0,15200.61,0
2094,622,0,0,30,4,107879.04,1,0,1,196894.62,0
359,459,1,1,46,7,110356.42,1,1,0,4969.13,1
1715,718,0,1,27,2,0.0,2,0,0,26229.24,0
1592,655,2,0,34,4,109783.69,2,1,0,134034.32,0
2228,696,0,1,22,9,149777.0,1,1,1,198032.93,0
2098,637,0,0,38,3,104339.56,1,0,0,119882.86,0
2900,630,2,0,21,1,85818.18,1,1,1,133102.3,0
1673,592,0,1,37,4,212692.97,1,0,0,176395.02,0
2695,634,1,1,37,1,89696.84,2,1,1,193179.88,0
2205,608,0,0,28,9,0.0,2,1,1,125062.02,0
336,565,1,0,32,9,68067.24,1,1,0,143287.58,0
2198,763,2,1,67,9,148564.66,1,0,1,87236.4,0
1727,665,0,0,55,8,136354.16,1,1,1,93769.89,0
1607,649,0,1,38,1,122214.0,1,0,1,88965.46,0
567,695,0,1,45,3,0.0,2,1,1,30793.61,0
2904,775,1,1,70,6,119684.88,2,1,1,74532.02,0
812,788,0,0,39,3,135139.33,1,0,1,113086.08,0
2106,569,1,0,42,9,146100.75,1,1,0,32574.01,1
1667,726,2,0,56,8,123110.9,3,0,1,130113.78,1
1388,564,1,0,44,3,111760.4,3,1,1,104722.47,1
607,544,0,0,32,9,110728.39,1,1,1,14559.62,0
1471,614,0,0,41,8,121558.46,1,1,1,598.8,0
729,453,1,0,38,8,120623.21,1,1,0,129697.99,0
1871,471,0,0,58,4,114713.57,1,1,1,36315.03,0
1803,829,1,0,37,3,103457.76,1,0,0,1114.12,0
2429,754,1,1,57,2,101134.87,2,1,1,70954.41,0
718,749,1,1,46,10,78136.36,2,1,1,73470.98,0
1189,667,0,1,23,1,0.0,2,1,0,91573.19,0
212,670,2,1,30,3,133446.34,1,0,0,3154.95,0
1552,670,0,0,33,7,0.0,2,1,1,88187.81,0
2678,623,1,0,48,1,108076.33,1,1,0,118855.26,1
2461,571,0,1,32,5,131354.25,1,1,0,125256.53,0
2100,641,1,0,37,7,62974.64,2,0,1,39016.43,0
510,551,1,0,30,2,143340.44,1,1,0,145796.49,0
2200,741,1,1,36,8,116993.43,2,1,0,168816.22,0
847,472,0,1,31,4,58662.92,2,0,1,73322.0,0
2104,650,2,1,41,3,128808.65,3,0,0,113677.53,1
2898,625,0,1,45,7,137555.44,1,0,0,124607.7,0
371,650,1,1,34,4,142393.11,1,1,1,11276.48,0
1972,535,0,0,38,8,0.0,2,1,0,136620.64,0
2897,649,0,0,41,2,125785.23,1,1,1,70523.92,0
2775,689,0,1,22,4,136444.25,1,1,0,51980.25,1
2658,694,2,1,38,7,121527.4,1,1,0,113481.02,0
747,655,1,1,52,9,144696.75,1,1,1,49025.79,0
1102,620,0,1,36,8,0.0,2,1,1,145937.99,0
2094,577,0,0,35,10,0.0,2,1,1,25161.61,0
1581,401,1,1,48,8,128140.17,1,1,0,175753.55,1
347,599,0,1,25,6,120383.41,1,1,1,24903.09,0
1594,481,0,0,57,9,0.0,3,1,1,169719.35,1
1265,704,0,1,42,8,129735.3,2,1,1,179565.57,0
2786,698,2,0,31,8,185078.26,1,0,0,115337.74,1
2314,480,0,0,28,6,0.0,2,0,0,48131.92,0
2038,682,0,1,42,0,0.0,1,1,1,160828.98,0
2751,700,2,1,31,7,0.0,2,0,1,145151.96,0
2857,492,0,1,29,1,144591.96,1,1,1,196293.76,0
475,444,0,0,45,4,0.0,2,1,0,161653.5,1
1292,624,0,1,36,6,0.0,2,0,0,84635.64,0
437,709,0,1,37,7,0.0,1,1,0,159486.76,0
1297,557,1,1,68,2,100194.44,1,1,1,38596.34,0
957,646,1,1,50,6,145295.31,2,1,1,27814.74,0
2092,719,1,1,28,3,106070.29,2,1,1,183893.31,0
2202,706,1,0,47,6,120621.89,1,1,1,140803.7,0
1673,660,0,1,38,7,0.0,2,0,1,146585.53,0
2384,667,0,1,36,9,0.0,2,1,1,40062.29,0
1266,705,0,1,30,1,0.0,1,1,1,181300.32,0
1238,598,1,0,27,10,171283.91,1,1,1,84136.12,0
80,669,0,1,26,4,0.0,2,1,1,197594.34,0
1893,580,1,0,38,1,128218.47,1,1,0,125953.83,1
967,676,0,0,32,5,0.0,2,1,1,75465.41,0
36,714,1,1,28,7,77776.39,1,1,0,177737.07,0
1812,597,1,0,72,6,124978.19,2,1,1,7144.46,0
2054,559,0,1,29,1,0.0,2,0,0,155639.76,0
1461,564,0,0,28,1,0.0,1,1,1,162428.05,0
1125,850,2,1,51,3,109799.55,2,1,1,12457.76,1
2587,689,0,1,39,7,0.0,2,0,0,14917.09,0
1456,758,1,0,61,8,125397.21,1,1,0,182184.09,1
2100,604,2,0,71,10,0.0,2,1,1,129984.2,0
332,733,1,1,38,9,111347.37,2,0,1,194872.97,0
1233,778,2,1,40,8,104291.41,2,1,1,117507.11,0
2411,732,1,0,61,9,94867.18,2,1,1,157527.6,1
1506,646,0,1,24,8,0.0,2,0,0,92612.88,0
556,597,0,0,33,6,135703.59,2,0,0,74850.84,0
2807,821,1,0,37,5,106453.53,2,0,1,127413.0,0
2592,640,0,1,43,7,132412.38,1,0,0,69584.3,1
2282,511,1,0,40,9,124401.6,1,1,0,198814.24,1
2070,805,0,1,46,6,118022.06,3,1,0,162643.15,1
1702,540,1,1,39,1,82531.11,1,1,0,114092.52,0
1144,705,2,1,44,0,184552.12,1,1,0,68860.3,1
1946,540,1,1,39,4,127278.31,1,1,1,16150.34,0
324,532,2,0,66,3,0.0,1,1,1,115227.02,0
